"filename", "language", "TypeScript", "JSON", "JavaScript", "Markdown", "YAML", "Log", "Shell Script", "JSON with Comments", "MS SQL", "Ignore", "TypeScript JSX", "PostCSS", "Skill", "Python", "Docker", "HTML", "comment", "blank", "total"
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-block-generation.ts", "TypeScript", 298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 340
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-client.ts", "TypeScript", 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 248
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-config.ts", "TypeScript", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 82
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-cortex-widget-builder.ts", "TypeScript", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 126
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-global-agent-custom-block-tools.ts", "TypeScript", 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 50, 364
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-global-agent-db-tools.test.ts", "TypeScript", 341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65, 406
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-global-agent-db-tools.ts", "TypeScript", 1106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 1229
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-global-agent-ecommerce.ts", "TypeScript", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-global-agent-tools-stats.test.ts", "TypeScript", 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 224
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-global-agent-tools.test.ts", "TypeScript", 2021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 2184
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-global-agent-tools.ts", "TypeScript", 4157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 651, 4808
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-key-crypto.test.ts", "TypeScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 71
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-key-crypto.ts", "TypeScript", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 133
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-model-catalog.test.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 50
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-model-catalog.ts", "TypeScript", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 42
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-model-registry.test.ts", "TypeScript", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 232
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ai-model-registry.ts", "TypeScript", 439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 523
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\app-secrets.ts", "TypeScript", 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 5, 40
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\auth-redirects.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 47
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\auth\cookies.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 48
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\auth\crypto.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 7, 46
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\auth\trustedDevices.ts", "TypeScript", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 93
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\auth\twoFactor.ts", "TypeScript", 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 23, 168
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\blocks\FeaturedProductBlock.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 2, 7, 95
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\blocks\ProductGridBlock.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 8, 14, 138
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\blocks\README.md", "Markdown", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 14
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\blocks\blockRegistry.ts", "TypeScript", 538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 53, 692
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\blocks\blockTypes.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 19
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\blocks\ecommerce-block-schemas.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 7, 32
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\cms-transfer\csv.test.ts", "TypeScript", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 78
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\cms-transfer\csv.ts", "TypeScript", 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 400
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\cms-transfer\server.ts", "TypeScript", 1990, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 242, 2244
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\cms-transfer\types.ts", "TypeScript", 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 146
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\cortex-widget-registry.test.ts", "TypeScript", 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 200
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\cortex-widget-registry.ts", "TypeScript", 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 89
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\cortex-widget-schema.test.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 13, 238
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\cortex-widget-schema.ts", "TypeScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 394
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\custom-block-definitions.ts", "TypeScript", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15, 88
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\custom-block-r2-upload-shared.ts", "TypeScript", 152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 179
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\custom-block-r2-upload.test.ts", "TypeScript", 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 141
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\custom-block-r2-upload.ts", "TypeScript", 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 89
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\custom-block-relation-registry.ts", "TypeScript", 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 257
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\custom-block-relations.test.ts", "TypeScript", 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 228
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\custom-block-relations.ts", "TypeScript", 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 280
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\custom-block-safelist.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 15
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\editor\dynamic-extension-core.test.ts", "TypeScript", 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 173
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\editor\dynamic-extension-core.ts", "TypeScript", 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 214
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\editor\dynamic-extension-loader.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 23
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\editor\dynamic-extensions.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 19, 194
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\full-backup\manifest.test.ts", "TypeScript", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 122
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\full-backup\manifest.ts", "TypeScript", 178, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 207
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\full-backup\server.ts", "TypeScript", 652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 744
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\media\resolveMediaUrl.ts", "TypeScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 54
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\posts\readTime.ts", "TypeScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 61
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\privacy\consent-client.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 58
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\privacy\settings.ts", "TypeScript", 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11, 104
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\privacy\types.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 12, 68
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\promotions\server.test.ts", "TypeScript", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 75
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\promotions\server.ts", "TypeScript", 631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 72, 742
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\resolve-block-relations.test.ts", "TypeScript", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 143
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\resolve-block-relations.ts", "TypeScript", 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 256
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\search\server.ts", "TypeScript", 509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 586
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\search\types.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 28
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\setup\actions.ts", "TypeScript", 352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 35, 470
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\setup\env-status.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 13, 126
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\setup\env-write.ts", "TypeScript", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 14, 112
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\setup\migrations-bundle.ts", "TypeScript", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 173
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\setup\provisioning.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 8, 60
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\setup\schema-apply.ts", "TypeScript", 299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 40, 409
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\setup\system-config.ts", "TypeScript", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 13, 106
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\setup\types.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 3, 19
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\site-url.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 7, 49
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\storage\provider.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 9, 67
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\storage\supabase-storage.ts", "TypeScript", 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 14, 104
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\ColorPicker.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\ConfirmationDialog.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\CustomSelectWithInput.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\Skeleton.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\avatar.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\badge.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\button.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\card.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\checkbox.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\dialog.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\dropdown-menu.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\input.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\label.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\popover.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\progress.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\select.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\separator.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\table.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\textarea.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\tooltip.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\ui\ui.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\visual-editing\draft-content.test.ts", "TypeScript", 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 106
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\visual-editing\draft-content.ts", "TypeScript", 321, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 381
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\visual-editing\draft-route.test.ts", "TypeScript", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 43
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\visual-editing\draft-route.ts", "TypeScript", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 20, 101
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\visual-editing\edit-info.test.ts", "TypeScript", 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 144
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\visual-editing\edit-info.ts", "TypeScript", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 95
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\visual-editing\mutations.ts", "TypeScript", 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 191
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\visual-editing\product-drafts.test.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 82
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\visual-editing\product-drafts.ts", "TypeScript", 437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 74, 512
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\visual-editing\types.ts", "TypeScript", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 123
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\lib\zod-config.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\next-env.d.ts", "TypeScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 7
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\next.config.js", "JavaScript", 0, 0, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 22, 248
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\package.json", "JSON", 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 84
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\postcss.config.js", "JavaScript", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\proxy.ts", "TypeScript", 459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 63, 565
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\public\favicon\site.webmanifest", "JSON", 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\scripts\backfill-image-meta.ts", "TypeScript", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 149
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\scripts\backup.js", "JavaScript", 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 149
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\scripts\docker-setup.mjs", "JavaScript", 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 24, 217
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\scripts\restore-working.js", "JavaScript", 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 13, 103
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\scripts\restore.js", "JavaScript", 0, 0, 394, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33, 435
"d:\Websites\nextblock-sandbox\apps\create-nextblock\templates\nextblock-template\scripts\test-bundle-optimization.js", "JavaScript", 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 18, 114
